"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2020-07-31,"R",NA,"estimate",1.14375727390164,1.14155309458747,0.123910581377522,0.932596883264992,1.06355353174632,1.11891800987021,1.17257321643142,1.21822047584654,1.34020397232694
2020-08-01,"R",NA,"estimate",1.14913686044711,1.14649555554991,0.103829384763409,0.968400054964876,1.07973252635979,1.12612658033128,1.17215755348322,1.21467929335908,1.31494848598606
2020-08-02,"R",NA,"estimate",1.15428808554415,1.15146307708683,0.085706674045911,1.0068088905525,1.09421852488566,1.13458698618795,1.17228124827367,1.20892275501297,1.29065343764408
2020-08-03,"R",NA,"estimate",1.15702180536674,1.15614414630685,0.0701364946344532,1.04315063141597,1.10838828720343,1.13948882867572,1.17413091914,1.20099420831231,1.27629902122882
2020-08-04,"R",NA,"estimate",1.15966594850831,1.16024113084936,0.057947643875274,1.06663104596547,1.12051543591783,1.144459851242,1.17311664056506,1.1980448493161,1.25511805196116
2020-08-05,"R",NA,"estimate",1.16134974765816,1.16348644361129,0.0500573913494413,1.08485734860952,1.1300007605599,1.14917810459715,1.17502170156861,1.19554065631028,1.24719873055121
2020-08-06,"R",NA,"estimate",1.16326360594049,1.16565839985384,0.0468843749684271,1.09405957556782,1.13225931603628,1.15265208204486,1.1748932904269,1.19541062736453,1.24658563434572
2020-08-07,"R",NA,"estimate",1.16469570051023,1.16659552179685,0.0476594695455715,1.09193719301032,1.13404661467556,1.15216583788659,1.17521533182074,1.19598965445607,1.24666631690978
2020-08-08,"R",NA,"estimate",1.16387954671154,1.16620802623787,0.050725851339341,1.08982064334492,1.13025188702185,1.15208562471882,1.17601031029685,1.19758454627922,1.25336072629493
2020-08-09,"R",NA,"estimate",1.16224722513828,1.16448538965901,0.0545154602870824,1.0823122185747,1.12673273033974,1.14824105980414,1.17484868950388,1.199507455257,1.25688912020338
2020-08-10,"R",NA,"estimate",1.15720041013426,1.16149920976622,0.0580110878851759,1.07147895946979,1.1217339631487,1.14346113562042,1.17251488612946,1.19764775048555,1.26157270861288
2020-08-11,"R",NA,"estimate",1.15295535333446,1.15740102658404,0.0606873389988684,1.06300610667336,1.11722169203554,1.13898083910261,1.16695994684385,1.1967370112217,1.26745210376351
2020-08-12,"R",NA,"estimate",1.14859567649837,1.15241526030151,0.0623443880304563,1.05509870746698,1.11058253914756,1.13562872848561,1.16218486084859,1.19059307247628,1.26143740541589
2020-08-13,"R",NA,"estimate",1.14455765324899,1.14682788756267,0.0629848030000733,1.05031457830072,1.10381531679014,1.12839009943608,1.15706042699135,1.18547914848738,1.25718901530574
2020-08-14,"R",NA,"estimate",1.14019624097278,1.14097184071565,0.0627379620904123,1.04389652982113,1.09799202819366,1.12208148493829,1.15249176894114,1.18123206330988,1.24568056709582
2020-08-15,"R",NA,"estimate",1.13422579914602,1.1352103267004,0.0618131131317808,1.03513608609017,1.09263440740698,1.11710018384095,1.14852942481299,1.17397115045196,1.23607019215766
2020-08-16,"R",NA,"estimate",1.13102450882873,1.12991930735052,0.060466263202957,1.03350801855734,1.08835326175373,1.11359289056279,1.14428753143936,1.16861206852414,1.22880530093257
2020-08-17,"R",NA,"estimate",1.12632664914704,1.12547027653081,0.0589708002951261,1.03339974656526,1.08575630628364,1.11111875903239,1.13946145075898,1.16350659774675,1.22392039006116
