"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2020-06-19,"R",NA,"estimate",0.896095170903163,0.901124971270831,0.164645674922735,0.653381611334138,0.788175804187942,0.855830407358662,0.935855516077376,1.0063113681116,1.15897731707957
2020-06-20,"R",NA,"estimate",0.928142956356116,0.929234430161632,0.142455309142796,0.700505344875086,0.833853411459752,0.895062518548424,0.962582554287229,1.0222194703247,1.14621081609245
2020-06-21,"R",NA,"estimate",0.967914080509462,0.965231041328391,0.123146948188676,0.761792803791953,0.883047796642292,0.936041354922872,0.991577992958601,1.04230513497664,1.16106251439846
2020-06-22,"R",NA,"estimate",1.01078616253243,1.00903751033102,0.10619832093553,0.836659616155426,0.938388705771006,0.984133427513809,1.03439120393942,1.07382789297967,1.18513471779898
2020-06-23,"R",NA,"estimate",1.06182407029895,1.06036514628811,0.0915485224206849,0.914106242553028,1.0037112182301,1.03843822766134,1.08276351298142,1.12034395116448,1.21131136925557
2020-06-24,"R",NA,"estimate",1.12026288337613,1.11862805438024,0.0796719929964821,0.988998317963464,1.06763527739991,1.10047293310931,1.13836903220027,1.17040879807848,1.24648802941648
2020-06-25,"R",NA,"estimate",1.1824247599147,1.18285093317296,0.0715918073173528,1.06669561461606,1.1407260046205,1.16811577114817,1.20255335032001,1.23109796905794,1.29811575292356
2020-06-26,"R",NA,"estimate",1.25357796992906,1.25158300950965,0.068538365153543,1.13677443873473,1.20876643846051,1.23789794019945,1.27160543659013,1.2951984965171,1.365312771979
2020-06-27,"R",NA,"estimate",1.32419769062523,1.32283585288706,0.0710511579816004,1.20869914079236,1.27861661946843,1.3070173087541,1.34005097049134,1.36642190582883,1.44239303148328
2020-06-28,"R",NA,"estimate",1.39317020708085,1.39406688785333,0.0783016566755614,1.27294457627925,1.34434865966822,1.37425531427393,1.40969075266781,1.43999383796773,1.53076507670602
2020-06-29,"R",NA,"estimate",1.45958611269594,1.46223123993689,0.0885367162453889,1.32942843169066,1.40739465265643,1.43717046732853,1.47844971515478,1.51783678692744,1.61324239456452
2020-06-30,"R",NA,"estimate",1.51872260193793,1.5239197718243,0.0998942403584453,1.37424639856087,1.45764512953516,1.49633086021098,1.54620321102721,1.58852863066112,1.69233418048705
2020-07-01,"R",NA,"estimate",1.57142380797752,1.57558917083259,0.110755924325785,1.39964242648386,1.50199350631126,1.54406430694549,1.59906599811936,1.646321129068,1.75992203062559
2020-07-02,"R",NA,"estimate",1.60663908714045,1.61387108160287,0.119783024125073,1.41431167674223,1.53411735977165,1.57684277489666,1.64540454951687,1.6943007742736,1.80947945658746
2020-07-03,"R",NA,"estimate",1.62737846264785,1.63592489065423,0.125924222463315,1.43317548251495,1.55390123383357,1.5971788102266,1.66350572365194,1.71886243771331,1.84566570141321
2020-07-04,"R",NA,"estimate",1.63370735436626,1.6397792192089,0.128476587244503,1.43355186704632,1.55894099460983,1.59752537916296,1.66611709200633,1.7256306949854,1.85537140697466
2020-07-05,"R",NA,"estimate",1.6182377387923,1.62459814073501,0.127170317008698,1.42129096138371,1.54526237885078,1.58670401305058,1.65066948193337,1.70307696341106,1.83934122336079
2020-07-06,"R",NA,"estimate",1.58497116933529,1.59081540976665,0.122223913994214,1.39725962056617,1.51012852310688,1.56004637292192,1.61400410931725,1.66534944848576,1.79207144883699
2020-07-07,"R",NA,"estimate",1.53536095298417,1.54010417948511,0.114329447885478,1.35772268609225,1.46530143721542,1.51131023996571,1.56203548866006,1.61478360600361,1.72781615229525
2020-07-08,"R",NA,"estimate",1.47368139747211,1.47518479809802,0.104555332514517,1.30674344338956,1.40307014441225,1.44899973388162,1.49787962492926,1.5388952770397,1.64863420331856
2020-07-09,"R",NA,"estimate",1.3987677887571,1.39950850164142,0.0941798123814842,1.24845911261859,1.33304467613507,1.37777852820897,1.41920936284505,1.45938734915059,1.55638997825212
2020-07-10,"R",NA,"estimate",1.31388583813148,1.31687901488589,0.0844786510204773,1.18146300186355,1.25725667649153,1.29500346437865,1.33640716684143,1.37279449294063,1.45655775749681
2020-07-11,"R",NA,"estimate",1.22836363930508,1.23108051238744,0.0764882671224058,1.10658775022166,1.17780834343435,1.21090216529349,1.24737795736725,1.27963649355865,1.35423893251862
2020-07-12,"R",NA,"estimate",1.14319546206248,1.14556923885747,0.0707824510683793,1.03244078469935,1.09648644408983,1.12657401493672,1.1612921568302,1.19209520015204,1.25629924121198
2020-07-13,"R",NA,"estimate",1.06088449594137,1.06326341335567,0.0673585127024025,0.95709337855111,1.01892861889982,1.04428860772045,1.07951600353751,1.10741245761609,1.17245961009489
2020-07-14,"R",NA,"estimate",0.981887374579823,0.986440429837379,0.0657386255110153,0.879566705512126,0.94133825294655,0.967692258992912,1.00196972723343,1.0338880757471,1.09202214073823
2020-07-15,"R",NA,"estimate",0.913532419402582,0.916729222245353,0.0652449576193054,0.814426599195369,0.872468455925343,0.896682253819055,0.932384276084075,0.964761393887733,1.02139313844815
2020-07-16,"R",NA,"estimate",0.853490499042125,0.855172983698477,0.06526165431523,0.752317302488011,0.810221680008851,0.836608610511302,0.87017696071025,0.901923233951611,0.959529570113251
2020-07-17,"R",NA,"estimate",0.799915840884555,0.802333561462306,0.0653586682083651,0.70005097671282,0.757792201244241,0.783929269138448,0.816315643960815,0.849697981702976,0.908892134137208
2020-07-18,"R",NA,"estimate",0.756015328186603,0.758411637567213,0.0652951221271869,0.651137139786653,0.712980363954214,0.742367953672825,0.772323565479193,0.806189924255491,0.867261885486052
2020-07-19,"R",NA,"estimate",0.721693597972346,0.723363170176114,0.064970937352938,0.618981684788672,0.680587754553739,0.706846384525746,0.736778018783401,0.768720953801382,0.830972138264245
2020-07-20,"R",NA,"estimate",0.697393729768871,0.696999754700917,0.0643735310705546,0.593193769965831,0.654695106117886,0.680606433468158,0.712079614846367,0.73996381407565,0.802415758481035
2020-07-21,"R",NA,"estimate",0.681072686150184,0.679066748183069,0.063537367918995,0.571911752315739,0.636993488560668,0.661043489237977,0.693755020195508,0.72217633059436,0.782724489406717
2020-07-22,"R",NA,"estimate",0.670491335727322,0.669297378394005,0.0625190594555961,0.565980760388406,0.628763822024182,0.65246429400573,0.685995841272681,0.713565763738607,0.771013027006904
2020-07-23,"R",NA,"estimate",0.668340721623706,0.667443593455854,0.0613857679625209,0.566384746177572,0.626750045048347,0.650796522986514,0.684475011983395,0.710758144936138,0.764747641414263
2020-07-24,"R",NA,"estimate",0.673171896821106,0.673285508102271,0.0602139435902876,0.574813038654485,0.632849360908568,0.658579755864777,0.690816218558968,0.715459756370831,0.769144927354648
2020-07-25,"R",NA,"estimate",0.687829138804699,0.686621556557972,0.0590956293751484,0.5912989803535,0.645514088735436,0.671269263331548,0.701689810839487,0.726612891801853,0.780397497956783
2020-07-26,"R",NA,"estimate",0.708573344401038,0.707241464360179,0.0581491567099429,0.609340067417247,0.668502406380812,0.692066034817075,0.722834845417515,0.747395335069872,0.80014537549689
2020-07-27,"R",NA,"estimate",0.736083902076434,0.734884412418578,0.0575292511737496,0.640779879978165,0.696633083286879,0.720499302018537,0.750131207873022,0.7752034462233,0.827108594126612
2020-07-28,"R",NA,"estimate",0.769011587317813,0.769185653658949,0.0574284882879351,0.677751655482137,0.730411917284258,0.756151515322255,0.783477142258706,0.808021546807453,0.863688704085884
2020-07-29,"R",NA,"estimate",0.809832627191079,0.809616518082164,0.0580598531252485,0.713449213581512,0.770054970029746,0.796168219245704,0.824226592086841,0.848554758418727,0.905117165796407
2020-07-30,"R",NA,"estimate",0.8542680270682,0.85542508322877,0.0596139019647922,0.760698529373157,0.815977229771966,0.838466037225551,0.870328430995603,0.893314731997054,0.955162504953908
2020-07-31,"R",NA,"estimate",0.903333371020592,0.905587312188335,0.0621977351136589,0.805561296431679,0.866367843222552,0.885392211305861,0.920076692092067,0.946908292686305,1.01371802717949
2020-08-01,"R",NA,"estimate",0.955170006297672,0.958780322107174,0.0657800223429049,0.854194544510076,0.913414007262661,0.940904884428701,0.973022857404122,1.00029316328271,1.07207174252224
2020-08-02,"R",NA,"estimate",1.00831589761496,1.01338956007823,0.0701689286113907,0.903920745510367,0.965497282197342,0.993981059599629,1.02748361205163,1.06206529795056,1.13105886931221
2020-08-03,"R",NA,"estimate",1.06406603526903,1.06755902949438,0.0750313776012195,0.948141139463599,1.01376180271999,1.04577077215803,1.08182685224498,1.11817631995447,1.19131381693919
2020-08-04,"R",NA,"estimate",1.11449656658222,1.11928786659588,0.0799409311203275,0.990072695825758,1.06500048515269,1.09562173097315,1.1364128181255,1.1725219119013,1.24583623690566
2020-08-05,"R",NA,"estimate",1.16305447099829,1.16656803215376,0.0844362405530109,1.0304379044649,1.10885879719294,1.14183684372516,1.18469131361812,1.22181904434497,1.30591620986241
2020-08-06,"R",NA,"estimate",1.20315820989272,1.20754833991704,0.0880793630143993,1.06473814328769,1.14613003115434,1.18054274209265,1.22714414315708,1.26470646845311,1.35953407777058
2020-08-07,"R",NA,"estimate",1.23686499898246,1.24070205861504,0.0905104746870019,1.09674492913178,1.17869501563368,1.21322792728513,1.25852921359606,1.30022896731103,1.39468104501966
2020-08-08,"R",NA,"estimate",1.26055542696179,1.26497157111432,0.0914969463495234,1.1192182508283,1.20010680226644,1.23741231975836,1.28213342265586,1.32874968985698,1.42270596080429
2020-08-09,"R",NA,"estimate",1.27421799380898,1.27986579538897,0.0909721823263715,1.13042050148579,1.21462757167019,1.25217873078495,1.297073345048,1.34081829031162,1.43280935041655
2020-08-10,"R",NA,"estimate",1.281533472182,1.28549423729039,0.0890567762847396,1.14437088158082,1.22153342981916,1.25606437886049,1.3026316494854,1.34461035420004,1.43997506533093
2020-08-11,"R",NA,"estimate",1.27891443922472,1.28253365719476,0.0860538381585431,1.15041715058489,1.22165562230627,1.25511915267472,1.30187095358259,1.3381090865127,1.4316695505344
2020-08-12,"R",NA,"estimate",1.26904015981675,1.27213605805442,0.0824123227659697,1.14401095815273,1.21410278747138,1.24677989843127,1.29146015681834,1.32384326041777,1.41369970529618
2020-08-13,"R",NA,"estimate",1.25256692954227,1.25579658889477,0.0786565357729458,1.13208840849893,1.20253003859568,1.23326807095262,1.27513550844111,1.30400868708249,1.38771000574878
2020-08-14,"R",NA,"estimate",1.23379472544448,1.23520467758523,0.0752877364377477,1.11731038190303,1.18486900153282,1.21418969340391,1.2504478872071,1.28215619259368,1.36469197937244
2020-08-15,"R",NA,"estimate",1.21196510448798,1.2121007593456,0.0726773568588647,1.09634927285981,1.16334040192964,1.19285132085364,1.22939944912744,1.2598650219233,1.33174453769502
2020-08-16,"R",NA,"estimate",1.18866165434796,1.18815558368366,0.0709875106149669,1.07165200683482,1.14282070245403,1.17127816037507,1.20570110552086,1.23592804352826,1.30476750066632
2020-08-17,"R",NA,"estimate",1.16642635049558,1.16488149021255,0.0701557223382244,1.04621421469031,1.11963745782006,1.14768223511766,1.18409032346573,1.21344608242941,1.27215282099536
2020-08-18,"R",NA,"estimate",1.14510301382359,1.14357752970916,0.069951333607784,1.02708025198876,1.09772054439944,1.12481288937511,1.16268445749478,1.19319264029718,1.24772453345086
2020-08-19,"R",NA,"estimate",1.12640880255812,1.12530450242866,0.0700699740216206,1.01056227782919,1.07927270518414,1.10757236532561,1.14579881070912,1.1747252957211,1.23040016380731
2020-08-20,"R",NA,"estimate",1.11357265230649,1.11088259239227,0.0702196906832724,0.997201214664332,1.05983360155108,1.09308426588701,1.1298449613622,1.16165842396858,1.2220220693716
2020-08-21,"R",NA,"estimate",1.10214900283492,1.10090318913571,0.0701736999842078,0.985512612026614,1.05148525275018,1.08423943840393,1.12211348473251,1.15246220336894,1.21433527419489
2020-08-22,"R",NA,"estimate",1.0971257411686,1.09574713015852,0.0697913175301938,0.979419677020515,1.04567863456858,1.07881870518589,1.1156751439797,1.14483385287344,1.21016050721648
2020-08-23,"R",NA,"estimate",1.09579751323561,1.09560326386794,0.0690203176507283,0.980172870831967,1.04898714005241,1.07743769281679,1.11432511847734,1.14536860165711,1.20542561823764
2020-08-24,"R",NA,"estimate",1.10079684463355,1.10048332715392,0.0678926024300509,0.984733803973513,1.05674385349989,1.08420410678819,1.1194381507085,1.14960346082195,1.20953758881249
2020-08-25,"R",NA,"estimate",1.11108811356407,1.11023125830953,0.0665189578932736,0.997339816333438,1.06621934526931,1.09571124761045,1.12889362929097,1.15574548451136,1.21712379586885
