,date,hosp_census_5_current,hosp_census_95_current,hosp_census_median_current,vent_census_5_current,vent_census_95_current,vent_census_median_current,hosp_admits_5_current,hosp_admits_95_current,hosp_admits_median_current,vent_admits_5_current,vent_admits_95_current,vent_admits_median_current,hosp_census_5_reduction_10,hosp_census_95_reduction_10,hosp_census_median_reduction_10,vent_census_5_reduction_10,vent_census_95_reduction_10,vent_census_median_reduction_10,hosp_admits_5_reduction_10,hosp_admits_95_reduction_10,hosp_admits_median_reduction_10,vent_admits_5_reduction_10,vent_admits_95_reduction_10,vent_admits_median_reduction_10,hosp_census_5_increase_10,hosp_census_95_increase_10,hosp_census_median_increase_10,vent_census_5_increase_10,vent_census_95_increase_10,vent_census_median_increase_10,hosp_admits_5_increase_10,hosp_admits_95_increase_10,hosp_admits_median_increase_10,vent_admits_5_increase_10,vent_admits_95_increase_10,vent_admits_median_increase_10
124,2020-11-08,23.46622937381111,38.98213487532476,30.946575693649223,1.9202963004458156,22.051729300812664,7.300966026911112,1.0,9.0,4.0,0.0,3.0,1.0,23.4767620176314,38.92938828568065,30.984120452387707,1.981331676373604,22.194949277477065,7.334969149611813,1.0,8.0,4.0,0.0,3.0,1.0,23.512156005266082,38.97626789965343,30.94585580282176,1.943749416044818,21.96698087629877,7.305891756624117,1.0,9.0,4.0,0.0,3.0,1.0
125,2020-11-09,23.53333014757673,39.09772900901631,31.103141014409797,1.9581807611126205,22.105515034822563,7.354002280492406,1.0,9.0,4.0,0.0,3.0,1.0,23.542923314922216,38.96318947495354,31.038992524632,1.9737423468563298,22.27170844409619,7.328676139895783,1.0,9.0,4.0,0.0,3.0,1.0,23.577724278799057,38.98931893184654,31.03138398423888,1.9972494089574246,22.19816882296794,7.344039703836717,1.0,9.0,4.0,0.0,3.0,1.0
126,2020-11-10,23.593104464295084,39.10677994876331,31.167417245050643,1.9450545428923538,22.269927535782458,7.388095598185847,1.0,9.0,4.0,0.0,3.0,1.0,23.615628457587412,39.045169797513225,31.09272350216539,1.9439590923454122,22.40068677549219,7.339508346268261,1.0,9.0,4.0,0.0,3.0,1.0,23.576493904839822,39.13689064244618,31.165231632280026,1.9581792901730992,22.26533128294913,7.356971955579208,1.0,9.0,4.0,0.0,3.0,1.0
127,2020-11-11,23.596769896403792,39.2470592233893,31.243976451495428,1.9558823489875783,22.306858974790337,7.404398928774556,1.0,9.0,4.0,0.0,3.0,1.0,23.699258522780084,39.159842350954484,31.225303324408916,1.9613798681087742,22.46966346994783,7.398072633966496,1.0,9.0,4.0,0.0,3.0,1.0,23.626146626175924,39.19384645346871,31.259563912003273,1.9964282851838742,22.346190024981357,7.3828464341200295,1.0,9.0,4.0,0.0,3.0,1.0
128,2020-11-12,23.653189487808305,39.32362132364452,31.331116843214463,1.9484770694668145,22.447673320962622,7.3960111706556,1.0,9.0,4.0,0.0,3.0,1.0,23.791433353992538,39.257680497624605,31.337201260297007,1.972352475905359,22.556441197165068,7.429304444990368,1.0,9.0,4.0,0.0,3.0,1.0,23.791984407259594,39.286247083982275,31.340313195961134,1.9477654945292513,22.54371649445844,7.388769042355223,1.0,9.0,4.0,0.0,3.0,1.0
129,2020-11-13,23.814766771254455,39.36958757389567,31.398650879711088,1.9211365453046392,22.511770817791106,7.400851298755333,1.0,9.0,4.0,0.0,3.0,1.0,23.740145717672643,39.28981457021641,31.364044766174906,1.9288992839798231,22.5771852787455,7.452494234284934,1.0,9.0,4.0,0.0,3.0,1.0,23.82733669816928,39.434036775658,31.406222811380356,1.9413794785696372,22.55160020370017,7.426420356713669,1.0,9.0,4.0,0.0,3.0,1.0
130,2020-11-14,23.79861282320563,39.46538980579068,31.400684562416874,1.9324573015224062,22.564554006376657,7.4139752895785005,1.0,9.0,4.0,0.0,3.0,1.0,23.81581319376172,39.3890277398224,31.444987155212143,1.9252615726826,22.594927049404895,7.4505125992003745,1.0,9.0,4.0,0.0,3.0,1.0,23.809274838060546,39.51755137031404,31.451938998298715,1.9334003461579468,22.645385679609564,7.432489442133127,1.0,9.0,4.0,0.0,3.0,1.0
131,2020-11-15,23.942360749772668,39.50199040067369,31.482064788929165,1.9467989268939179,22.595923443409742,7.460861431133967,1.0,9.0,4.0,0.0,3.0,1.0,23.85668445810037,39.41263875023621,31.515978356595426,1.932759228937992,22.65282561088743,7.44159239308518,1.0,9.0,4.0,0.0,3.0,1.0,23.924568401812795,39.56274848475124,31.52286920350774,1.945031588272867,22.768823403312876,7.454869840056168,1.0,9.0,4.0,0.0,3.0,1.0
132,2020-11-16,23.936893505326854,39.59512381329113,31.57510298830538,1.9483387583583478,22.7502212391368,7.480359941465282,1.0,9.0,4.0,0.0,3.0,1.0,23.98930529725909,39.47223153204688,31.54028397163303,1.9202715439702351,22.811048278682684,7.453302620254746,1.0,9.0,4.0,0.0,3.0,1.0,23.976914538356365,39.67562110172055,31.550832444154523,1.9311267890557444,22.793655231273096,7.4870319304178,1.0,9.0,4.0,0.0,3.0,1.0
133,2020-11-17,24.030234776881937,39.59940300117086,31.62010007281178,1.9917054318609182,22.711509327548427,7.507439415365761,1.0,9.0,4.0,0.0,3.0,1.0,24.056089317133797,39.53616855495024,31.642979408759473,1.9009165002012705,22.786170694400724,7.492296757761369,1.0,9.0,4.0,0.0,3.0,1.0,24.07490746671728,39.70611581624494,31.595312813677495,1.940050117772757,22.846824866762493,7.497366126553822,1.0,9.0,4.0,0.0,3.0,1.0
134,2020-11-18,23.990330437471577,39.541601111416334,31.657770495748114,1.982550269186496,22.837819409629365,7.485283899664607,1.0,9.0,4.0,0.0,3.0,1.0,24.119584343535077,39.59842482160669,31.693088868933103,1.912678916829437,22.857932279594195,7.502831764257385,1.0,9.0,4.0,0.0,3.0,1.0,24.110840713631976,39.81851794299895,31.68985686782101,1.951596448393233,23.04061513190122,7.538622222362729,1.0,9.0,4.0,0.0,3.0,1.0
135,2020-11-19,24.055770635811108,39.60344859552971,31.739973403644235,1.9902575535607407,22.817763327367842,7.508255484175876,1.0,9.0,4.0,0.0,3.0,1.0,24.065844141685986,39.68722273699199,31.713815429060226,1.934171500502859,22.983370325664715,7.5141656091283595,1.0,9.0,4.0,0.0,3.0,1.0,24.132748944422655,39.787847700324505,31.695378069182716,1.9193231757282465,23.085744340837884,7.5083823008362,1.0,9.0,4.0,0.0,3.0,1.0
136,2020-11-20,24.164434733377618,39.74602543626249,31.7687064441456,1.9652691374092386,22.97932500172039,7.553541595241328,1.0,9.0,4.0,0.0,3.0,1.0,24.104838049995212,39.818975703701994,31.73907391853343,1.9352564732716377,23.006739534063467,7.5201595252820415,1.0,9.0,4.0,0.0,3.0,1.0,24.117729069674024,39.76839171984874,31.813933228008835,1.910379101856366,23.084140641532095,7.535692357640423,1.0,9.0,4.0,0.0,3.0,1.0
137,2020-11-21,24.232458057746285,39.74197715736344,31.835073058891112,1.9407670577193572,23.059640514584718,7.573011017490149,1.0,9.0,4.0,0.0,3.0,1.0,24.13026949329804,39.85013211228481,31.795290171485803,1.921029571106514,23.02585204294448,7.553002124249089,1.0,9.0,4.0,0.0,3.0,1.0,24.168563591630157,39.77808324750302,31.794316774376433,1.9153589125863688,23.114777672985724,7.546075925026642,1.0,9.0,4.0,0.0,3.0,1.0
138,2020-11-22,24.253964509815837,39.75420413505528,31.873637085208635,1.9395111370836262,23.128292467736653,7.558393392864364,1.0,9.0,4.0,0.0,3.0,1.0,24.24833426571472,39.79804272134269,31.846845741561694,1.9143968859804237,23.180390651781252,7.58839492024002,1.0,9.0,4.0,0.0,3.0,1.0,24.250150114424674,39.93343426286124,31.904270347208996,1.9193858532750452,23.26697720220322,7.596199648812405,1.0,9.0,4.0,0.0,3.0,1.0
139,2020-11-23,24.3017324944696,39.80037287099214,31.88345848119667,1.9292892435647462,23.185603669778935,7.572738254764672,1.0,9.0,4.0,0.0,3.0,1.0,24.225388997191978,39.92262519594679,31.888538184876623,1.9232667957001028,23.2442591629427,7.589799749301119,1.0,9.0,4.0,0.0,3.0,1.0,24.206276687043534,39.94696481791919,31.91808766870092,1.940295367188476,23.275679553402547,7.61244475848755,1.0,9.0,4.0,0.0,3.0,1.0
140,2020-11-24,24.370895049988746,39.88471663381314,31.90509832108505,1.8994722986378287,23.199393606527696,7.664800553137358,1.0,9.0,4.0,0.0,3.0,1.0,24.26625795231496,40.058105788067934,31.95417357546384,1.9411999128831867,23.362620947964064,7.606218196186024,1.0,9.0,4.0,0.0,3.0,1.0,24.312231595514252,40.00339555196133,31.97725593775393,1.9673246535603364,23.409918006548843,7.609807032440087,1.0,9.0,4.0,0.0,3.0,1.0
141,2020-11-25,24.404982748408063,39.95966790255721,31.947194307153115,1.9589625275310327,23.25427878641818,7.669888081804633,1.0,9.0,4.0,0.0,3.0,1.0,24.276213829445084,40.083509765987095,32.00196337520189,1.9453766403199504,23.384534362332943,7.627012746337176,1.0,9.0,4.0,0.0,3.0,1.0,24.29279956559446,40.03223208965355,32.00123100166966,1.930898801757796,23.490303262472242,7.6172217407212095,1.0,9.0,4.0,0.0,3.0,1.0
142,2020-11-26,24.454948998489684,39.958218264785046,31.95939301782093,1.9730766164249702,23.224582189770093,7.657632419231403,1.0,9.0,4.0,0.0,3.0,1.0,24.272569300633055,40.04224785115752,31.98010139519358,1.9522434272776206,23.381131719946666,7.636351123728148,1.0,9.0,4.0,0.0,3.0,1.0,24.28450503275537,40.04995512218633,32.016847123104505,1.9308547919807655,23.521321440191496,7.652266237138487,1.0,9.0,4.0,0.0,3.0,1.0
143,2020-11-27,24.47413144514328,39.9676268802131,32.03049334825588,1.9737914003635744,23.29130840564651,7.632881568327362,1.0,9.0,4.0,0.0,3.0,1.0,24.27512889525555,40.048721429409746,31.95937290299733,1.9332280300828137,23.45910434857284,7.61019064429032,1.0,9.0,4.0,0.0,3.0,1.0,24.36407185647351,40.17206366636238,32.02374385438599,1.9251999301298288,23.54314151594502,7.644589048804528,1.0,9.0,4.0,0.0,3.0,1.0
144,2020-11-28,24.46152458875653,39.94468166963133,32.06380669894405,1.9258505081903676,23.20218543899326,7.6705003512426755,1.0,9.0,4.0,0.0,3.0,1.0,24.40755868926386,40.13184864181142,31.995832856288303,1.9376250115546403,23.420063324709222,7.6197665230131655,1.0,9.0,4.0,0.0,3.0,1.0,24.370375237104795,40.10965957195275,32.027538255208846,1.9039919229008717,23.630340848996756,7.634513002195417,1.0,9.0,4.0,0.0,3.0,1.0
145,2020-11-29,24.509876177021937,39.973475986646505,32.100054912565476,1.919135690941493,23.324666693990885,7.6868757888683685,1.0,9.0,4.0,0.0,3.0,1.0,24.367373187224434,40.116511820463906,32.038141597291954,1.9612391136529919,23.593253764710045,7.650631686017063,1.0,9.0,4.0,0.0,3.0,1.0,24.432951615336762,40.19643129137115,32.03274440206471,1.91876182320258,23.64409926538505,7.649223194160889,1.0,9.0,4.0,0.0,3.0,1.0
146,2020-11-30,24.47321027299027,39.98928067658902,32.08825921043201,1.9105770144920988,23.416803008653243,7.699585038704313,1.0,9.0,4.0,0.0,3.0,1.0,24.45587675768043,40.159915327008314,32.08021078074695,1.933626406382797,23.6123656867881,7.659705607091247,1.0,9.0,4.0,0.0,3.0,1.0,24.427606360734096,40.09824612723387,32.02963401852658,1.9105003284296438,23.628224224118373,7.660459537977846,1.0,9.0,4.0,0.0,3.0,1.0
147,2020-12-01,24.49208803705234,40.089685183902525,32.05584990990381,1.8737808795238984,23.50839602365919,7.713774599206827,1.0,9.0,4.0,0.0,3.0,1.0,24.51991833066435,40.14261293739669,32.084959303737605,1.9106273633997517,23.583465762506734,7.673827049914909,1.0,9.0,4.0,0.0,3.0,1.0,24.446009753297215,40.155191596679884,32.04429281761719,1.9127395808853467,23.67046766792752,7.6527711450523235,1.0,9.0,4.0,0.0,3.0,1.0
148,2020-12-02,24.498628106114406,40.16704493175935,32.0936186824523,1.8763546367081267,23.544147114852674,7.699705010840056,1.0,9.0,4.0,0.0,3.0,1.0,24.598934573923504,40.10663068084524,32.077877765563215,1.921908718280958,23.642778659901506,7.664695004083457,1.0,9.0,4.0,0.0,3.0,1.0,24.457251605536506,40.18828643184148,32.044881239674986,1.8919300614111052,23.68389165104081,7.653269533658131,1.0,9.0,4.0,0.0,3.0,1.0
149,2020-12-03,24.451569331061247,40.20839504693909,32.0259766062464,1.89041912802039,23.50402052101916,7.696489468642769,1.0,9.0,4.0,0.0,3.0,1.0,24.683965477143357,40.176782567935135,32.1135477750223,1.9210360823667247,23.653767933970443,7.691146868395232,1.0,9.0,4.0,0.0,3.0,1.0,24.5143405505537,40.09163418401979,32.0563121072049,1.883888052526062,23.750755039352647,7.659111090469025,1.0,9.0,4.0,0.0,3.0,1.0
150,2020-12-04,24.438940137417998,40.21637028465603,32.00158995677572,1.8904696043491411,23.564655497784603,7.7203831454758145,1.0,9.0,4.0,0.0,3.0,1.0,24.590546125100666,40.09395162611686,32.07949642750732,1.8850589355828649,23.693179705110715,7.709789257261612,1.0,9.0,4.0,0.0,3.0,1.0,24.567442669557103,40.18704202820553,32.03853617670856,1.8691265162526514,23.741815447947385,7.650870209467118,1.0,9.0,4.0,0.0,3.0,1.0
151,2020-12-05,24.533919033799695,40.17289918454931,32.033759678917306,1.9058748496626574,23.51046891265143,7.722371819056326,1.0,9.0,4.0,0.0,3.0,1.0,24.66104162856885,40.15734369825047,32.09744402292547,1.8929131845177696,23.517537556030234,7.713024747451941,1.0,9.0,4.0,0.0,3.0,1.0,24.51665527304255,40.169968129701566,32.03252334929607,1.8794016741498112,23.76148752130662,7.6735481951389914,1.0,9.0,4.0,0.0,3.0,1.0
152,2020-12-06,24.539594077439773,40.17445630657198,32.015054998724,1.9043625209714072,23.5585391107109,7.678980563381053,1.0,9.0,4.0,0.0,3.0,1.0,24.62343368898294,40.094678199903086,32.057595149719205,1.8681331821008031,23.597156578819895,7.699472808114283,1.0,9.0,4.0,0.0,3.0,1.0,24.593878925216714,40.090241218663365,32.031797631577085,1.8858897469924925,23.847456500856403,7.646045628261492,1.0,9.0,4.0,0.0,3.0,1.0
153,2020-12-07,24.53125624239918,40.13712460818838,32.03001622216624,1.9074228499086456,23.554541052150345,7.689442094320219,1.0,9.0,4.0,0.0,3.0,1.0,24.544206449586074,39.960640460406054,32.02361402040678,1.8714189726191655,23.64297446107666,7.696858563517951,1.0,9.0,4.0,0.0,3.0,1.0,24.55977781282674,40.04692349206514,32.02035211957404,1.897536514848376,23.80152699217078,7.664738333850886,1.0,9.0,4.0,0.0,3.0,1.0
154,2020-12-08,24.530078463433675,40.01064017346643,32.03885969027033,1.8827054578446591,23.49526022236059,7.701015838201024,1.0,9.0,4.0,0.0,3.0,1.0,24.600757519261034,40.03518862110224,31.98687537449444,1.8872802626764296,23.659627963902658,7.689111992176333,1.0,9.0,4.0,0.0,3.0,1.0,24.550830155596643,40.03861123686177,32.011941782564236,1.8862710459373828,23.796260909802484,7.66928802951138,1.0,9.0,4.0,0.0,3.0,1.0
155,2020-12-09,24.589090780022406,40.011057955275064,31.999080121967264,1.8521368089247499,23.542498610730615,7.681241467502721,1.0,9.0,4.0,0.0,3.0,1.0,24.581696326039896,40.019019460451545,32.045556250111375,1.8762661453227265,23.67544523197417,7.711092639602304,1.0,9.0,4.0,0.0,3.0,1.0,24.55293451986204,39.99710642585077,32.04539394101057,1.8968583539063262,23.885382777710408,7.695124924471061,1.0,9.0,4.0,0.0,3.0,1.0
156,2020-12-10,24.553185994977408,39.906230896086754,31.9702572126726,1.8699626674697232,23.52853915649158,7.72148187685115,1.0,9.0,4.0,0.0,3.0,1.0,24.597888842475093,40.01466221335997,32.00289713721412,1.832869627865946,23.71980880191425,7.728181934039274,1.0,9.0,4.0,0.0,3.0,1.0,24.59233108788273,39.9581759297835,32.011415630062054,1.8319354120890916,23.901656004208782,7.6683960623702285,1.0,9.0,4.0,0.0,3.0,1.0
157,2020-12-11,24.484931370386136,39.97421905231462,31.953716037668915,1.8945579699699124,23.589856800152663,7.696737060768545,1.0,9.0,4.0,0.0,3.0,1.0,24.510597362720354,40.02099122261767,31.971806470551673,1.8669875502840036,23.793818624482164,7.724553657054004,1.0,9.0,4.0,0.0,3.0,1.0,24.584389708914895,39.95358323616553,31.975475591500715,1.8489602620599985,23.90593416129934,7.692415891820611,1.0,9.0,4.0,0.0,3.0,1.0
158,2020-12-12,24.581431226273526,39.983897152600505,31.93977667732564,1.891248259279303,23.55523478336085,7.691519419222653,1.0,9.0,4.0,0.0,3.0,1.0,24.548800923975207,39.94648740999293,31.945664999212156,1.8618945078675015,23.764226348667492,7.7052607205560495,1.0,9.0,4.0,0.0,3.0,1.0,24.539233852667735,39.9564379271745,31.921480818450384,1.8244252878691118,23.763619637813356,7.684180387520533,1.0,9.0,4.0,0.0,3.0,1.0
159,2020-12-13,24.52576228688492,39.88903865188273,31.906557285545915,1.865731315493763,23.53527992353707,7.682830752993015,1.0,9.0,4.0,0.0,3.0,1.0,24.584064758406615,39.80726180084813,31.89095201514477,1.8439635309758928,23.806589518462065,7.744023093674233,1.0,9.0,4.0,0.0,3.0,1.0,24.540093122731086,39.96180742644286,31.928736120411354,1.8283207109152657,23.854317638448773,7.664885246882834,1.0,9.0,4.0,0.0,3.0,1.0
160,2020-12-14,24.492943844101074,39.91943352888506,31.857949013537855,1.8417297875625027,23.552555401891976,7.694489543420302,1.0,9.0,4.0,0.0,3.0,1.0,24.501459102234733,39.877002396610955,31.864017007892862,1.8564022741752302,23.799087787980223,7.7152552935832865,1.0,9.0,4.0,0.0,3.0,1.0,24.513683058276232,39.77739151386825,31.90034296332273,1.8357320814130902,23.880193519939557,7.692000607681836,1.0,9.0,4.0,0.0,3.0,1.0
161,2020-12-15,24.480166910852436,39.71963374528168,31.827398459470977,1.8638693537887892,23.528460008208555,7.6880426438565515,1.0,9.0,4.0,0.0,3.0,1.0,24.521029812454092,39.83034806917682,31.84062800022838,1.8215030528583596,23.719301514096056,7.698297368303841,1.0,9.0,4.0,0.0,3.0,1.0,24.45862175722166,39.77301027300014,31.836502582293747,1.8087861723144731,23.8217376309043,7.695635931555675,1.0,9.0,4.0,0.0,3.0,1.0
162,2020-12-16,24.487471177806235,39.707785241063824,31.794161254863706,1.8446645438961005,23.52411571435778,7.690722288771239,1.0,9.0,4.0,0.0,3.0,1.0,24.546835935963106,39.727656756425404,31.78565541244508,1.8113887127152453,23.81410682837197,7.700459002260272,1.0,9.0,4.0,0.0,3.0,1.0,24.47490247630364,39.70534708502939,31.814211327475167,1.8164472846157511,23.815396714238332,7.679034593067623,1.0,9.0,4.0,0.0,3.0,1.0
163,2020-12-17,24.521368415440868,39.72131487848559,31.81613656643951,1.820980533015563,23.575575786079664,7.6759894674612,1.0,9.0,4.0,0.0,3.0,1.0,24.467251822039263,39.77570848227898,31.779570750583304,1.7945393571615893,23.819907585780275,7.728157924706462,1.0,9.0,4.0,0.0,3.0,1.0,24.42853209624268,39.6531813505293,31.831130911144246,1.8293771569524853,23.817961714893464,7.663984597204895,1.0,9.0,4.0,0.0,3.0,1.0
164,2020-12-18,24.516426419261887,39.64527704117549,31.756146261310732,1.8325683680742924,23.620537442728832,7.676415806910976,1.0,9.0,4.0,0.0,3.0,1.0,24.456952304930045,39.67705007976884,31.70937059176586,1.8138092034980784,23.739311743200517,7.689785710724857,1.0,9.0,4.0,0.0,3.0,1.0,24.46821623000128,39.560303548775764,31.76080763991316,1.8095069170972296,23.73786223059361,7.667162077498081,1.0,9.0,4.0,0.0,3.0,1.0
165,2020-12-19,24.407334817780225,39.56910875050795,31.689386343112073,1.8068612949673626,23.565054436831556,7.659915522588024,1.0,9.0,4.0,0.0,3.0,1.0,24.43172539351075,39.57445705864247,31.640307506099063,1.8103065941629162,23.714836835134758,7.656653359254502,1.0,9.0,4.0,0.0,3.0,1.0,24.4853390354,39.57045665121674,31.708677367122757,1.8133291467748205,23.81403019734835,7.644601820853662,1.0,9.0,4.0,0.0,3.0,1.0
166,2020-12-20,24.432316945154916,39.56197895362156,31.632348146719494,1.7901578873836093,23.544866205646866,7.647831372192098,1.0,9.0,4.0,0.0,3.0,1.0,24.451189456082894,39.47337972371422,31.589688533544873,1.7959846038636709,23.74833973178012,7.67620953903997,1.0,9.0,4.0,0.0,3.0,1.0,24.418440533384704,39.46371938559307,31.636448245208683,1.8103596439509269,23.73701272880122,7.611698995714367,1.0,9.0,4.0,0.0,3.0,1.0
167,2020-12-21,24.34600213725948,39.353075297896396,31.567729821276238,1.7870304101644283,23.51468274419668,7.662648655486221,1.0,9.0,4.0,0.0,3.0,1.0,24.396262410093282,39.53165810518196,31.52229512213347,1.8090310664799902,23.76493332199337,7.637365407274199,1.0,9.0,4.0,0.0,3.0,1.0,24.394477227833544,39.36849400312565,31.546402245552045,1.7989279163114273,23.688569068485236,7.626323168476465,1.0,9.0,4.0,0.0,3.0,1.0
168,2020-12-22,24.380547934436947,39.30929134437843,31.45245552739022,1.8045796424078855,23.552878924566468,7.611111111014639,1.0,9.0,4.0,0.0,3.0,1.0,24.441327908785485,39.34025937923799,31.47319469268708,1.812005153480357,23.771678466802562,7.623285378911124,1.0,8.0,4.0,0.0,3.0,1.0,24.35370858837759,39.27853795710055,31.466458873453362,1.7889720114027907,23.66536515352268,7.619117046618815,1.0,8.0,4.0,0.0,3.0,1.0
169,2020-12-23,24.344910651193636,39.36707490243862,31.390912265360324,1.8240314672991593,23.639334031802598,7.604832163532242,1.0,9.0,4.0,0.0,3.0,1.0,24.327298371245828,39.360848741277714,31.40602830264038,1.7672171509531134,23.68598858281786,7.639434993442405,1.0,9.0,4.0,0.0,3.0,1.0,24.382722470383474,39.191229512976236,31.407760012872682,1.7834768272064228,23.687015309326114,7.574188605512703,1.0,9.0,4.0,0.0,3.0,1.0
170,2020-12-24,24.267876693121238,39.17819765164071,31.3276944518633,1.7763610276883914,23.613890825872502,7.602434033467272,1.0,9.0,4.0,0.0,3.0,1.0,24.26003991915045,39.20724959038989,31.332227421937585,1.7694661452848213,23.615256035160755,7.63885876792529,1.0,8.0,4.0,0.0,3.0,1.0,24.312378618583573,39.14803694148703,31.33133614416668,1.7797592053167313,23.555911517522485,7.609822783026943,1.0,9.0,4.0,0.0,3.0,1.0
171,2020-12-25,24.20849995966233,39.17725339375239,31.302736745671776,1.7677343583687366,23.532781429368296,7.62071742944576,1.0,9.0,4.0,0.0,3.0,1.0,24.244131299172476,39.06334435551524,31.242066554503303,1.7603038974878913,23.544482275574875,7.619819326089334,1.0,8.0,4.0,0.0,3.0,1.0,24.247472501307378,38.96379376432001,31.345395888964298,1.7582750509850928,23.535839775155196,7.572772720731818,1.0,9.0,4.0,0.0,3.0,1.0
172,2020-12-26,24.185686661831788,39.05913209533186,31.253294772883596,1.7480748318447186,23.467611840994223,7.584527163339999,1.0,8.0,4.0,0.0,3.0,1.0,24.165231730640972,39.00524325004433,31.19107248603067,1.7340579097584814,23.468130941197742,7.5697756378760275,1.0,8.0,4.0,0.0,3.0,1.0,24.169307634706712,38.93751849793998,31.222955515273284,1.7561470941953907,23.5497732689546,7.586033065835627,1.0,8.0,4.0,0.0,3.0,1.0
173,2020-12-27,24.075776270713497,39.0026583044659,31.196508945822004,1.7637388459163927,23.37166162114033,7.606406692746961,1.0,8.0,4.0,0.0,3.0,1.0,24.12893183902161,38.84203382708392,31.06454868084416,1.7777153230694243,23.417750060465686,7.545092080727791,1.0,8.0,4.0,0.0,3.0,1.0,24.23283776631299,38.901959120619374,31.167424069464268,1.7475805240011588,23.53034130323272,7.5783486100779,1.0,9.0,4.0,0.0,3.0,1.0
174,2020-12-28,24.11671301499706,38.91458749287915,31.11941268232181,1.7240882708627847,23.373433019977526,7.586694410823064,1.0,8.0,4.0,0.0,3.0,1.0,24.045673238914897,38.76642463255671,31.027893363478256,1.7319319470688133,23.293126779045007,7.566991977559727,1.0,8.0,4.0,0.0,3.0,1.0,24.188124908949487,38.84510584721535,31.102038937050146,1.784068068414781,23.425440096805595,7.571279463830939,1.0,8.0,4.0,0.0,3.0,1.0
175,2020-12-29,24.11631854379239,38.77324643586348,31.035994845584334,1.7165599203723307,23.374309483889544,7.579529741501167,1.0,8.0,4.0,0.0,3.0,1.0,24.031824530682506,38.63955251650047,31.00046153923625,1.748671331681134,23.31982646457817,7.552915479826776,1.0,8.0,4.0,0.0,3.0,1.0,24.10177715810949,38.69692337688331,31.056537462185112,1.7579783163467744,23.4291096713974,7.55886916860838,1.0,8.0,4.0,0.0,3.0,1.0
176,2020-12-30,24.043930742687667,38.66724240355928,30.94439740733534,1.745619216613666,23.321210330857884,7.5565703494860195,1.0,8.0,4.0,0.0,3.0,1.0,23.862908316083487,38.51613394940493,30.904179864955083,1.728650619577062,23.307067414426058,7.5386456662270955,1.0,8.0,4.0,0.0,3.0,1.0,24.015389238141985,38.54453335859133,30.92130749316204,1.7555159318786786,23.45300351614192,7.527032929491123,1.0,8.0,4.0,0.0,3.0,1.0
177,2020-12-31,23.890455139919663,38.54213353357292,30.87089835083725,1.731877486485176,23.32887626278603,7.528326271132249,1.0,8.0,4.0,0.0,3.0,1.0,23.878217701758377,38.471141772436205,30.808554503489006,1.7179043463270132,23.31271710005899,7.543924943102458,1.0,8.0,4.0,0.0,3.0,1.0,23.97702225618821,38.42111120475044,30.852450545533944,1.7365896107898753,23.40355771556459,7.5169965929044515,1.0,8.0,4.0,0.0,3.0,1.0
178,2021-01-01,23.81929589922449,38.50034087437124,30.779265873683453,1.7555589359356596,23.202196867649675,7.503161456366193,1.0,8.0,4.0,0.0,3.0,1.0,23.951199449478015,38.3348335015848,30.690230451292493,1.6973269966958382,23.24828280053381,7.536144271101208,1.0,8.0,4.0,0.0,3.0,1.0,23.918971676916794,38.31556243999076,30.78778805178932,1.6989029343623026,23.387092932757888,7.563097383752694,1.0,8.0,4.0,0.0,3.0,1.0
179,2021-01-02,23.79768915176792,38.37488839783735,30.659022574668555,1.739563069508916,23.18174102703464,7.493333652961809,1.0,8.0,4.0,0.0,3.0,1.0,23.819150269388956,38.259162229107886,30.634992428254442,1.6748788204121547,23.10253621966649,7.551122496556058,1.0,8.0,4.0,0.0,3.0,1.0,23.853885578441346,38.265773472995676,30.68563233888048,1.701485633530574,23.216015631551024,7.51629283384399,1.0,8.0,4.0,0.0,3.0,1.0
180,2021-01-03,23.754266921892647,38.26167982805915,30.537140578090273,1.6964020159578177,23.082616552421758,7.4737778720122385,1.0,8.0,4.0,0.0,3.0,1.0,23.783985541979195,38.09478495378804,30.585012756229542,1.700659241922598,23.05312891965835,7.518072588818368,1.0,8.0,4.0,0.0,3.0,1.0,23.748972351775574,38.15784334604556,30.612572583649246,1.6961061511437445,23.23612007371233,7.460050839707405,1.0,8.0,4.0,0.0,3.0,1.0
181,2021-01-04,23.6699350155865,38.09569137377852,30.51046974458592,1.6954760873780934,23.017647514812094,7.473575534004956,1.0,8.0,4.0,0.0,3.0,1.0,23.704896741134686,38.05493497144567,30.507327721102342,1.6810619409423972,22.97596759784212,7.513577927133976,1.0,8.0,4.0,0.0,3.0,1.0,23.719390494296444,38.00914758832512,30.472511960749337,1.685118607995935,23.126720150672437,7.4671505234202495,1.0,8.0,4.0,0.0,3.0,1.0
182,2021-01-05,23.59128309286235,37.99649923791495,30.38669052587933,1.6874740940594992,23.05935373418737,7.456313624005694,1.0,8.0,4.0,0.0,3.0,1.0,23.553463974506734,37.90752387252296,30.42957091346601,1.6875510141542835,22.94417694122619,7.513601989855488,1.0,8.0,4.0,0.0,3.0,1.0,23.541709001568112,37.88214989855481,30.37221937100989,1.6707038104881557,23.099931177110875,7.4581926490232275,1.0,8.0,4.0,0.0,3.0,1.0
