"date","variable","strat","type","median","mean","sd","lower_90","lower_75","lower_50","lower_20","upper_20","upper_50","upper_75","upper_90"
2023-06-09,"R",NA,"estimate",1.87799302563435,1.88118908754373,0.0919865637335957,1.73352638725814,1.77645237561621,1.81790369214227,1.85656033383262,1.90105759601924,1.93910921307981,1.98511654106645,2.03896362087315
2023-06-10,"R",NA,"estimate",1.87799302563435,1.88118908754373,0.0919865637335957,1.73352638725814,1.77645237561621,1.81790369214227,1.85656033383262,1.90105759601924,1.93910921307981,1.98511654106645,2.03896362087315
2023-06-11,"R",NA,"estimate",1.87799302563435,1.88118908754373,0.0919865637335957,1.73352638725814,1.77645237561621,1.81790369214227,1.85656033383262,1.90105759601924,1.93910921307981,1.98511654106645,2.03896362087315
2023-06-12,"R",NA,"estimate",1.87799302563435,1.88118908754373,0.0919865637335957,1.73352638725814,1.77645237561621,1.81790369214227,1.85656033383262,1.90105759601924,1.93910921307981,1.98511654106645,2.03896362087315
2023-06-13,"R",NA,"estimate",1.87799302563435,1.88118908754373,0.0919865637335957,1.73352638725814,1.77645237561621,1.81790369214227,1.85656033383262,1.90105759601924,1.93910921307981,1.98511654106645,2.03896362087315
2023-06-14,"R",NA,"estimate",1.87799302563435,1.88118908754373,0.0919865637335957,1.73352638725814,1.77645237561621,1.81790369214227,1.85656033383262,1.90105759601924,1.93910921307981,1.98511654106645,2.03896362087315
2023-06-15,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
2023-06-16,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
2023-06-17,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
2023-06-18,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
2023-06-19,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
2023-06-20,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
2023-06-21,"R",NA,"estimate",0.618458565329837,0.621431101551363,0.0980179113140349,0.466702554462559,0.507305212655505,0.555633579852247,0.595886674371804,0.642902554014702,0.683439650823759,0.731586167148584,0.788135114302294
