"date","variable","strat","type","median","mean","sd","lower_90","lower_75","lower_50","lower_20","upper_20","upper_50","upper_75","upper_90"
2022-10-04,"R",NA,"estimate",1.63430769551066,1.63526001788629,0.0645010102947538,1.5326504975788,1.55853067230728,1.59067188358299,1.61697843813275,1.65002903033216,1.6791764307221,1.71046618449181,1.74438760756296
2022-10-05,"R",NA,"estimate",1.63430769551066,1.63526001788629,0.0645010102947538,1.5326504975788,1.55853067230728,1.59067188358299,1.61697843813275,1.65002903033216,1.6791764307221,1.71046618449181,1.74438760756296
2022-10-06,"R",NA,"estimate",1.63430769551066,1.63526001788629,0.0645010102947538,1.5326504975788,1.55853067230728,1.59067188358299,1.61697843813275,1.65002903033216,1.6791764307221,1.71046618449181,1.74438760756296
2022-10-07,"R",NA,"estimate",1.63430769551066,1.63526001788629,0.0645010102947538,1.5326504975788,1.55853067230728,1.59067188358299,1.61697843813275,1.65002903033216,1.6791764307221,1.71046618449181,1.74438760756296
2022-10-08,"R",NA,"estimate",1.63430769551066,1.63526001788629,0.0645010102947538,1.5326504975788,1.55853067230728,1.59067188358299,1.61697843813275,1.65002903033216,1.6791764307221,1.71046618449181,1.74438760756296
2022-10-09,"R",NA,"estimate",1.63430769551066,1.63526001788629,0.0645010102947538,1.5326504975788,1.55853067230728,1.59067188358299,1.61697843813275,1.65002903033216,1.6791764307221,1.71046618449181,1.74438760756296
2022-10-10,"R",NA,"estimate",1.0128463665819,1.01308047165756,0.0497914671873732,0.930934204042938,0.956731099389007,0.979395335205264,0.999396049021982,1.02587385802788,1.04769672320372,1.0709662835113,1.09529157908761
2022-10-11,"R",NA,"estimate",1.0128463665819,1.01308047165756,0.0497914671873732,0.930934204042938,0.956731099389007,0.979395335205264,0.999396049021982,1.02587385802788,1.04769672320372,1.0709662835113,1.09529157908761
2022-10-12,"R",NA,"estimate",1.0128463665819,1.01308047165756,0.0497914671873732,0.930934204042938,0.956731099389007,0.979395335205264,0.999396049021982,1.02587385802788,1.04769672320372,1.0709662835113,1.09529157908761
2022-10-13,"R",NA,"estimate",1.0128463665819,1.01308047165756,0.0497914671873732,0.930934204042938,0.956731099389007,0.979395335205264,0.999396049021982,1.02587385802788,1.04769672320372,1.0709662835113,1.09529157908761
2022-10-14,"R",NA,"estimate",1.0128463665819,1.01308047165756,0.0497914671873732,0.930934204042938,0.956731099389007,0.979395335205264,0.999396049021982,1.02587385802788,1.04769672320372,1.0709662835113,1.09529157908761
2022-10-15,"R",NA,"estimate",1.0128463665819,1.01308047165756,0.0497914671873732,0.930934204042938,0.956731099389007,0.979395335205264,0.999396049021982,1.02587385802788,1.04769672320372,1.0709662835113,1.09529157908761
