"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2021-11-24,"R",NA,"estimate",1.33135969328919,1.33754935052582,0.0953860466467808,1.19082700751327,1.2715538964632,1.30862022562187,1.35758576927469,1.39745536564732,1.50831820611162
2021-11-25,"R",NA,"estimate",1.33135969328919,1.33754935052582,0.0953860466467808,1.19082700751327,1.2715538964632,1.30862022562187,1.35758576927469,1.39745536564732,1.50831820611162
2021-11-26,"R",NA,"estimate",1.33135969328919,1.33754935052582,0.0953860466467808,1.19082700751327,1.2715538964632,1.30862022562187,1.35758576927469,1.39745536564732,1.50831820611162
2021-11-27,"R",NA,"estimate",1.33135969328919,1.33754935052582,0.0953860466467808,1.19082700751327,1.2715538964632,1.30862022562187,1.35758576927469,1.39745536564732,1.50831820611162
2021-11-28,"R",NA,"estimate",1.33135969328919,1.33754935052582,0.0953860466467808,1.19082700751327,1.2715538964632,1.30862022562187,1.35758576927469,1.39745536564732,1.50831820611162
2021-11-29,"R",NA,"estimate",1.33135969328919,1.33754935052582,0.0953860466467808,1.19082700751327,1.2715538964632,1.30862022562187,1.35758576927469,1.39745536564732,1.50831820611162
2021-11-30,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-01,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-02,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-03,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-04,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-05,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-06,"R",NA,"estimate",0.860526349862426,0.859619061662834,0.0712751438971552,0.741012578339869,0.810249487061036,0.841850540860118,0.879500900322197,0.909442219569903,0.974552028719169
2021-12-07,"R",NA,"estimate",1.08217117562052,1.08508620178548,0.077911921332747,0.962807235689765,1.03105182769641,1.06360382749717,1.10092718172099,1.13488670430081,1.21770961556825
2021-12-08,"R",NA,"estimate",1.08217117562052,1.08508620178548,0.077911921332747,0.962807235689765,1.03105182769641,1.06360382749717,1.10092718172099,1.13488670430081,1.21770961556825
2021-12-09,"R",NA,"estimate",1.08217117562052,1.08508620178548,0.077911921332747,0.962807235689765,1.03105182769641,1.06360382749717,1.10092718172099,1.13488670430081,1.21770961556825
