"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2021-09-01,"R",NA,"estimate",1.78407692017341,1.78571732466699,0.0810816142843905,1.66106285944364,1.72808349580718,1.76383700660007,1.80439273063177,1.83944929003384,1.92424984575534
2021-09-02,"R",NA,"estimate",1.78407692017341,1.78571732466699,0.0810816142843905,1.66106285944364,1.72808349580718,1.76383700660007,1.80439273063177,1.83944929003384,1.92424984575534
2021-09-03,"R",NA,"estimate",1.78407692017341,1.78571732466699,0.0810816142843905,1.66106285944364,1.72808349580718,1.76383700660007,1.80439273063177,1.83944929003384,1.92424984575534
2021-09-04,"R",NA,"estimate",1.78407692017341,1.78571732466699,0.0810816142843905,1.66106285944364,1.72808349580718,1.76383700660007,1.80439273063177,1.83944929003384,1.92424984575534
2021-09-05,"R",NA,"estimate",1.78407692017341,1.78571732466699,0.0810816142843905,1.66106285944364,1.72808349580718,1.76383700660007,1.80439273063177,1.83944929003384,1.92424984575534
2021-09-06,"R",NA,"estimate",1.78407692017341,1.78571732466699,0.0810816142843905,1.66106285944364,1.72808349580718,1.76383700660007,1.80439273063177,1.83944929003384,1.92424984575534
2021-09-07,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-08,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-09,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-10,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-11,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-12,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-13,"R",NA,"estimate",0.871371272927807,0.872228493718621,0.0816811625924017,0.735796247172985,0.816209025300023,0.851601763687853,0.892340979594124,0.927684525486844,1.011821745743
2021-09-14,"R",NA,"estimate",0.838339393100085,0.840316968947226,0.0768612607320937,0.718471434395958,0.788508364171303,0.817859882804815,0.856263340909255,0.891298681403613,0.967933817312589
2021-09-15,"R",NA,"estimate",0.838339393100085,0.840316968947226,0.0768612607320937,0.718471434395958,0.788508364171303,0.817859882804815,0.856263340909255,0.891298681403613,0.967933817312589
2021-09-16,"R",NA,"estimate",0.838339393100085,0.840316968947226,0.0768612607320937,0.718471434395958,0.788508364171303,0.817859882804815,0.856263340909255,0.891298681403613,0.967933817312589
2021-09-17,"R",NA,"estimate",0.838339393100085,0.840316968947226,0.0768612607320937,0.718471434395958,0.788508364171303,0.817859882804815,0.856263340909255,0.891298681403613,0.967933817312589
