"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2022-03-14,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-15,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-16,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-17,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-18,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-19,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-20,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
2022-03-21,"R",NA,"forecast",0.719506678015756,0.734975576420707,0.187798874665911,0.465928723186511,0.606743152338766,0.673761047665465,0.761828859532229,0.839266729608522,1.0585832250175
NA,"breakpoints","1",NA,-0.481473246589679,-0.483481599364159,0.118114402521294,-0.683016364160802,-0.560209400571277,-0.508891233330417,-0.454386161283326,-0.402810129935528,-0.295588286277534
NA,"breakpoints","10",NA,-0.129105811701482,-0.129510450628479,0.0589469850835031,-0.227514758098789,-0.168226901369967,-0.143886922037098,-0.114442843140713,-0.088256689416476,-0.0323488976303994
NA,"breakpoints","11",NA,-0.199574854403898,-0.201191209977229,0.0695431258738429,-0.320589161068055,-0.249759474582977,-0.217924631960553,-0.182010761286406,-0.153347035100261,-0.0893431604167151
NA,"breakpoints","12",NA,-0.0627909318808509,-0.0610932869553216,0.0841156589579183,-0.194937622421333,-0.117901198891605,-0.0829121706868984,-0.0394226016738511,-0.00673566856128428,0.079075730645761
NA,"breakpoints","13",NA,-0.0907777666888996,-0.0941107460207225,0.110459954682224,-0.277673865897721,-0.164306554035104,-0.116895333359237,-0.0650914459405126,-0.0223105731479461,0.0809306029257455
NA,"breakpoints","14",NA,0.41275792386066,0.420456686875587,0.126906729133322,0.222190941762045,0.333650727777436,0.381843261737737,0.444462412588681,0.501192562985231,0.640073821097414
NA,"breakpoints","15",NA,-0.127368408093946,-0.13508479105674,0.120489020187309,-0.338590089589615,-0.213168771927009,-0.16056570117963,-0.0987704572651672,-0.0531781743322631,0.0534175169324985
NA,"breakpoints","16",NA,-0.189662807062259,-0.198703525068129,0.161287794887137,-0.483759358638607,-0.302348483749645,-0.237317940258362,-0.149788350227421,-0.0868066983007165,0.0552328628707467
NA,"breakpoints","17",NA,-0.00379976554976136,-0.00166054780119522,0.22140913132981,-0.36529708186738,-0.145786918430739,-0.0606868910790251,0.0537398310401564,0.143131562514164,0.36369779506144
NA,"breakpoints","2",NA,0.226954081954795,0.232105081286026,0.133383669948207,0.0311796082845813,0.14186632475502,0.193480832684677,0.255455602283938,0.313928349713518,0.461364228579958
NA,"breakpoints","3",NA,-0.000910457765937484,-0.00897020196889799,0.12805699031641,-0.23100825569173,-0.0921467997492741,-0.0330287962508768,0.028155191703448,0.0780585094350074,0.186845793997531
NA,"breakpoints","4",NA,0.184499924072037,0.191562419141064,0.122391618229883,0.0019080879513439,0.107042546988416,0.156445331757012,0.217621800324534,0.27415186048668,0.39831969768712
NA,"breakpoints","5",NA,0.0392147933944636,0.0404289907756925,0.115721464078623,-0.151902664165881,-0.0354852443219441,0.0128028428929712,0.0683404575307615,0.115978234404289,0.232333246327128
NA,"breakpoints","6",NA,0.168433140510217,0.169337673655791,0.106351954841705,-0.00163219903283153,0.098290063650863,0.141403312309291,0.193201610463695,0.241027847028959,0.346641620262813
NA,"breakpoints","7",NA,0.12159163067211,0.119112420851038,0.0842704321798092,-0.0210474137434293,0.0624127685830708,0.0997946941263919,0.141408484193351,0.175567602923295,0.255950922845042
NA,"breakpoints","8",NA,-0.207257023586771,-0.207915552540804,0.0677183787543119,-0.319529200808458,-0.253542715474263,-0.226003694688751,-0.189047788772513,-0.162447418378307,-0.0963887625147046
NA,"breakpoints","9",NA,-0.147456520887713,-0.147074170603663,0.0604321751441499,-0.24720111770407,-0.187545412658042,-0.163394935076176,-0.131461021711439,-0.106437644326563,-0.0489794330626223
NA,"day_of_week","Friday",NA,0.999153015389019,0.999615645961951,0.0339871671413588,0.945343838446885,0.975881122400166,0.990054434004225,1.00852465700325,1.02218987130788,1.05508232736642
NA,"day_of_week","Monday",NA,0.996373035066813,0.996363914220818,0.0340368974804322,0.942108372267241,0.972670451520387,0.987495962231346,1.00483318206712,1.01948213471611,1.05475891254882
NA,"day_of_week","Saturday",NA,1.02487864480588,1.0255842944936,0.0348150430770345,0.970442722416456,1.00164811500313,1.01620587019194,1.03370272521164,1.04911466574841,1.08306187953602
NA,"day_of_week","Sunday",NA,1.02299989852199,1.02379107064681,0.0334065317292437,0.970022137374003,1.00008970802204,1.01390427802979,1.03115649486469,1.04628851807284,1.08037819086459
NA,"day_of_week","Thursday",NA,0.978997812625097,0.979884603903374,0.0342158788714668,0.926785429918236,0.95629751969036,0.970609925484428,0.988178002243967,1.00233527352964,1.0376503768929
NA,"day_of_week","Tuesday",NA,0.980981435025992,0.981589391501908,0.0355577364885696,0.924521591611271,0.956859938019641,0.972138863011122,0.991307623124078,1.00629707664702,1.03961034329427
NA,"day_of_week","Wednesday",NA,0.993240145566884,0.99317107927154,0.034667212575959,0.936247815017264,0.971075364021689,0.984313701452513,1.00203308108538,1.01565489663902,1.05000394530337
NA,"delay_mean","1",NA,1.62047092044949,1.62046253618667,0.00555916024554685,1.61111967274095,1.61673218233538,1.61904126769643,1.62189472621414,1.62421678800508,1.6296031728737
NA,"delay_sd","1",NA,0.417604540541837,0.417638114011398,0.00560561372226001,0.408705816842995,0.413763859217595,0.41610394879551,0.418956861900735,0.421583578249441,0.426615166569433
2021-11-08,"growth_rate",NA,"estimate",0.0452273674372635,0.0458622006843069,0.0195301894861305,0.0140247329510942,0.0327524604422718,0.0404772925352281,0.0498978338496217,0.0587438945387547,0.0782889274760016
2021-11-09,"growth_rate",NA,"estimate",0.0452273674372635,0.0458622006843069,0.0195301894861305,0.0140247329510942,0.0327524604422718,0.0404772925352281,0.0498978338496217,0.0587438945387547,0.0782889274760016
2021-11-10,"growth_rate",NA,"estimate",0.0452273674372635,0.0458622006843069,0.0195301894861305,0.0140247329510942,0.0327524604422718,0.0404772925352281,0.0498978338496217,0.0587438945387547,0.0782889274760016
2021-11-11,"growth_rate",NA,"estimate",0.0452273674372635,0.0458622006843069,0.0195301894861305,0.0140247329510942,0.0327524604422718,0.0404772925352281,0.0498978338496217,0.0587438945387547,0.0782889274760016
